"host_id","review_scores_communication","price"
50008174,5,89
82392155,4.73,140
40761063,4.97,180
72110232,5,213
515113486,5,125
188839178,4.93,194
49191712,4.79,345
72027119,5,114
24170873,4.95,195
33198084,4.94,140
345252,4.96,175
6494389,4.82,85
8306638,4.56,92
127292,5,101.333333333333
423201359,4.91,135
438371312,5,455.5
548723261,5,140
7720086,4.9,167
496583857,4.53,137
177761074,5,70
28303435,4.96,195
6978404,5,150
2687435,4.93,264
202150745,4.92,225
72287701,4.97,150
10052540,4.99,246
4175473,3.95,140
95905001,5,101
16823940,4.98,113
51257906,5,171
6901734,4.94,200
9209691,4.83,226.5
109442039,4.63,300
48593753,5,122.142857142857
73676875,5,78.5
2630510,4.9,100
514630902,4.96,183
241378877,4.71,138
7450,4.99,219
780477,4.88,245
119588,5,95
455767138,4.83,869
269375752,4.96,292
1491538,4.96,120
437578,4.98,200
196915362,4.83,100
4516365,4.99,260
6582962,4.96,150
207808113,4.94,150
14549607,5,210
110065507,4.98,164
198231215,4.53,201
3954840,5,175
478624829,5,90
37413524,4.97,70
74697676,4.97,85
256966373,5,131.25
26597048,4.94,129
542413425,4.79,542
9959323,4.97,163
331402258,4.91,143
63506844,5,70
518799877,4.89,148.666666666667
37879,4.89,495
417850661,4.93,160.5
40636399,4.85,93.5
10701260,5,195
461295126,5,67
107183778,4.85,275.5
421062905,4.75,131
6483295,4.97,90
43876308,4.76,116
103267840,5,140
311142157,5,105
29817997,4.73,95
443495311,4.63,133
220629418,4.87,185
7110202,4.96,195
36894011,4.97,192
44877955,5,52
533572882,5,110
453491250,5,131
7797973,4.95,236
494355549,4.67,72
117842223,5,129
467836473,5,120
85669769,4.97,100
160264095,4.76,123
329475936,4.97,76.5
432084618,5,250
108272855,4.93,144
10721093,4.98,249
16300728,4.98,126
252171508,4.95,125
292397532,4.88,245
243909277,4.75,85
512596769,5,198
515140223,5,95
5151544,4.94,81
43220907,5,120
428210,5,80
197516314,4.79,48.3333333333333
346712699,4.62,96
1356573,5,150
63313861,4.96,67
4598848,5,150
7411076,4.97,136
436048247,5,371.5
11310249,5,150
397163059,4.97,173
51734800,5,52.5
201153591,4.97,170
157275347,4.81,141
192874460,4.88,140
49991005,4.9,80
459954763,4.97,167
258468184,4.93,100
515250837,5,136
113295877,4.88,46
65678148,4.93,85
33386258,5,150
472836641,4.9,95
310133765,5,82
4354289,4.95,115
116388678,5,118
8896489,4.96,99
86769590,4.92,69
57690761,4.96,338
485855824,4.92,175
210487183,5,125
164675,4.97,60
76225580,5,150
152770981,4.76,45
112814443,4.93,222
24459217,4.93,75
7702854,4.81,377
5800767,5,60
299111044,5,109
153562499,4.88,178.5
7577421,5,125
585984692,5,160
387845873,4.88,135
485805518,5,160
160354574,4.85,190
212147885,5,134.25
499896,4.88,575
303687899,4.29,110
24418469,5,135
2234,5,100
2232821,4.95,113
298304737,4.74,70
449796815,5,100
62542300,4.97,122
132174119,4.81,62
568046578,4.6,447.5
53375167,4.98,300
720558,4.9,175
40905570,5,89
988350,4.91,190
269144933,4.94,836
57059,4.71,244
441785236,5,190.5
549466196,4.95,366
6275345,4.98,226
10040649,5,77
9020323,4.96,150
39543399,4.89,383.333333333333
45691473,5,190
135141630,5,240
163829123,4.94,270.5
225420039,5,95
585166,4.9,110
557643721,4.87,478
33074274,4.92,73
21073443,5,146
541387885,4.88,151
19458285,5,160.5
6588016,4.78,100
427357222,4.79,85
10620037,5,250
218627196,4.95,175
24884472,4.62,75
1497427,4.93,109.5
154834587,4.98,139
24347671,4.92,125
3566048,4.75,105
51940393,4.95,386
28647831,5,349
1939728,4.92,99
145199414,4.74,78
391877894,4.95,198
46973966,5,950
2483628,4.99,250
46182994,4.92,393
16545323,4.93,280
143516082,4.98,269
169382341,4.95,145
9639040,5,110
289135,4.89,220
23410654,5,240
258347830,5,78
21792245,5,102
16713474,4.91,240
18865030,5,157.666666666667
104134325,4.67,60
9995094,5,207
74643411,4.73,145
40428881,4.79,199
26388856,5,110
21206846,4.76,70
329320254,4.94,95
543489294,4.92,503
299545644,5,200
3604436,4.95,198
546315187,3.5,458
234641474,4.94,250
34918937,5,290
6654682,5,1350
119846581,4.95,135
117540494,4.5,543
13405138,5,205
91466201,4.74,155
9427289,4.98,160
3952200,4.91,205
107187341,4.94,323
96056572,5,180
2240143,4.94,65
309220263,4.71,73
430404643,4.96,174
47411697,4.99,96
39350767,5,235
292630,4.97,158
47149443,4.83,146
13736818,4.97,105
33977124,4.88,65
64948443,4.97,94
75279920,4.99,400
15429555,5,175
4058709,5,195
2426779,4.97,149
18990231,5,82
26415767,4.91,200
13755179,5,215
150141586,4.86,170
420415528,4.79,673.933333333333
209566936,3.67,58.25
32136241,4.85,270
12387523,4.94,71.5
521139966,5,194
170095613,4.89,50
455047705,5,690
365347511,4.88,172
2264004,5,225
9217610,4.99,130
47437,5,198
23212298,4.95,194
20104851,5,219
1600541,4.71,500
27106481,5,75
800223,4.98,205
10909829,5,145
13307277,5,250
239103551,4.89,130
127250744,5,350
2738309,5,225
62345,4.94,69
26178075,4.89,69
17171504,5,80
971075,5,77
1182180,4.73,50.75
19924289,4.9,238.5
141141822,4.99,250
13187650,4.92,299
205188960,4.98,129
411697,4.98,439
552343,5,268
7849107,5,68
415660,4.75,100
6745095,4.94,55
2706505,5,59
48509833,5,200
6255163,5,199
502180749,5,225
25182524,4.84,64
1910100,5,250
43237704,4.98,202
22322427,4.91,200
1403096,5,205
114238471,4.86,112
192476124,4.9,456
153392552,4.99,175
88326021,4.5,140
12798614,4.83,174
346915366,4.97,244
255882354,4.89,259
9420221,5,125
7567309,4.87,180
11063315,5,450
55468128,4.55,24
109738,4.93,140
622866,4.96,296
472938702,4.92,171
1384559,5,265
113675886,5,135
65212,5,100
10194781,4.95,237.4
459645051,4.86,187
499585896,5,185
233731904,4.93,150
327215025,4.95,143
822839,4.86,54
91646104,4.93,89
75857,4.87,199
427705801,5,182
11696537,5,100
430115605,5,125
12245699,5,158
30500226,4.84,175
758152,5,130
10154339,5,130
959931,4.77,150
16777963,4.89,635
8558145,4.64,121
19980415,5,90
406402334,5,250
70741842,5,95
292894878,4.89,128
268529394,4.92,169
59101644,4.99,268
55149412,4.88,120
88972153,4.86,7500
5339881,4.79,300
416129697,4.92,118
49082748,4.96,67
320114,5,200
352168,4.86,164
234357462,4.94,196
642004,4.99,185
6171968,4.96,239
281003986,5,142
15723065,4.8,100
537297486,5,595
25766360,5,85.6666666666667
487462757,4.93,180
3635302,5,170
51504193,4.95,120
9933134,4.81,170
102940560,5,163
450380788,4.97,676
539264700,4.95,226
23899821,4.84,188
178696800,4.84,84.5
75266494,4.97,254
47104818,5,247
22194698,4.96,110
17196239,5,186
3490818,5,202
9750462,4.98,396
303321105,4.98,147
961809,5,225
9922972,4.66,54
552175185,5,185
453609666,4.74,419
2542371,5,145
203573895,5,114
28119886,4.95,155
474812824,4.77,265.5
322739195,4.88,140
67523,4.87,362
10471651,4.78,550
201940587,5,125
86786513,5,234
111327104,4.98,115
23635670,4.98,195
69355658,4.97,115
4083654,4.83,95
127714840,4.98,90
5988452,4.93,325
19195540,4.94,150
169505313,4.9,364
357325811,4.94,209
183436810,5,130
52356702,4.5,150
442517492,4.82,462.666666666667
28518140,4.94,178
12222829,5,75
31825476,5,296
21641864,4.89,150
185979641,5,237
6583272,5,242.5
322884,4.99,190
120393659,4.94,165
258230385,5,221.833333333333
89106916,4.92,250
102415020,4.92,135
11656180,5,314
41828288,5,309
385248797,5,99
1795207,4.82,361.5
179135911,5,154
172703794,5,78
21012470,5,115
23988743,4.87,75
26503608,5,199
40859330,5,280
361254,4.6,80
136258488,4.9,450
214187963,5,328.333333333333
327439,5,975
139712252,4.57,215
314360921,5,250
660723,5,245
119926735,5,199
522732554,5,110
46941561,4.89,1500
396419043,5,170
14933972,4.98,140
28336,4.99,126
60852834,4.96,80
150329038,4.89,200
12254381,4.97,186
3150902,4.83,208
388595654,4.94,135
68967630,5,88
18093303,4.88,125
2753256,4.99,240
15887987,4.97,220
300339502,5,250
456180839,5,493
39243102,4.98,847
69942,4.76,500
4298167,4.97,168
56242694,5,85
29690423,4.95,174
20133610,4.82,139
2242890,4.62,590
44695873,4.92,268
1382749,5,185
61531,4.63,148
439505802,5,300
4407432,5,225
23285832,5,168
70552468,4.98,240
579989708,5,165
85454114,5,90
506805548,4.94,340
169653,5,270
511753971,4.92,221.25
9946315,4.99,250
104924792,5,115
22218564,5,160
18062807,5,399
1515730,4.86,175
488961149,5,1191
56051614,5,133
6238348,5,110
11179416,5,225
515505231,4.94,148
4498893,5,429
6376776,4.93,92
1593922,4.94,140
4036700,4.87,200
17833051,4.87,100
5273020,5,150
192193559,5,750
10643341,4.93,170
209483,4.94,170
19357325,5,158
10870477,5,150
328778819,4.96,350
494642045,5,150
445219407,4.93,75
152489906,5,250
1902578,5,800
48402458,4.99,246
29435130,5,200
1535115,5,105
350804501,5,150
62130666,4.95,522
471172585,4.81,100
4965683,5,278
10710522,4.12,100
6486737,5,145
53153865,4.97,102
581206679,5,433.333333333333
4920738,4.88,148
570774750,5,250
5678260,4.91,432
9864136,4.57,70.3809523809524
415080892,4.9,196
22730721,5,359
259468466,5,75
450955146,4.74,113
11071605,5,180
41941061,4.88,174.5
313596638,4.96,200
401696,4.88,120
523899442,5,599
758655,4.91,185
400223681,4.98,250
283944,5,129
2495483,4.96,185
548581062,4.25,409
45085848,4.91,126
10994839,4.91,187
4111640,4.88,74
207277,5,370
308295004,3.67,301
63959550,4,160
559472949,4.75,800
34506361,4.82,247
71635863,4.92,72
6105375,4.81,185.666666666667
529333924,4.5,123.5
3670982,5,270
548991436,5,428
417652,4.99,220
110907551,4.68,120
1415590,4.86,212
215978460,4.5,85
270096519,4.61,590
570953062,5,142
442679011,4.85,139
10557507,4.5,170
486770819,5,395
266755066,4.61,457.75
4035309,5,220
35355701,5,750
2788262,4.77,219
12123995,4.93,171.666666666667
43654009,4.89,175
3319410,4.7,319
36477189,5,198
3740730,4.98,942
253242801,5,210
479247124,4.72,337
13750972,5,357
3166753,4.87,456
45677054,4.86,186
423484073,4.89,88
459192204,3.67,489
414221490,4.65,499
22572797,4.66,186
232806142,5,200
548166230,4.64,639
445134208,5,119
9991763,5,130
340212196,4.98,259
573350247,5,188
344672881,5,680
1698391,4.84,134.333333333333
339584418,4.24,204.333333333333
221839786,5,166
15625009,5,45
24600395,4.93,250
248516892,5,72
195831428,4.9,300
31601716,5,425
62100368,4.77,89
23569049,5,220
557425312,5,204
6230790,5,1100
58078690,5,122
11894522,5,280
22088164,4.97,267.5
23090343,4.85,460
566872036,4.45,388
7806471,5,65
474495074,4.89,135
124352,4.88,150
5421403,5,270
103737324,5,259
122237917,4.5,185
16879147,4.96,149
90658585,4.43,37
18353978,5,170
6659549,5,160
89594887,4.99,170
19177308,4.9,155
4989542,5,1964
131777975,4.7,65
6238225,4.99,150
23678781,4.9,129
47266834,5,48
9520475,4.84,160
4350586,4.93,300
16425715,4.98,118
23981711,5,269
4266017,5,250
2655287,5,123
179256587,5,95
35761677,4.92,296
64676041,4.22,209
201112506,4.4,190
22527211,4.99,159
22736811,4.93,170
11176329,5,1100
20911928,4.82,250
541262291,5,450
7816916,5,130
14058714,4.98,253
53432601,5,750
105956343,4.75,180
128594804,5,130
15271110,4.91,295
44926625,4.81,133
17893521,4.9,88.3333333333333
8500680,4.89,70
166019084,4.73,60
5719357,5,200
282927,4.98,150
257985993,5,214
4676971,4.85,185
483214440,4.88,170
3371859,5,42.5
214347105,4.65,692.2
401113005,5,125
394602143,4.95,117
261036755,4.79,131
3851320,4.74,441
19007308,4.96,150
5623834,4.55,60.5
467100540,4.91,299
17389236,4.95,150
101862886,5,78.5
373077389,4.96,100
15145088,5,245.875
38645516,4.91,299
435821587,4.91,93
263009707,4.99,106
89022528,4.91,123
73638523,4.86,105
68283148,5,100
316816803,5,95
577732999,5,359.428571428571
261594932,4.9,149
126798178,4.73,45
78712535,4.8,120
57782700,4.65,308
485973297,5,200
490244497,4.5,110
10259705,4.72,275
269305936,4,537
190915917,5,65.5
59966705,4.95,78
377783,5,109
229454644,4.91,130
7365834,4.84,86
175019394,4.75,176.833333333333
244964029,4.9,150
358433214,4.97,117.5
474140078,4.98,100
543970250,5,295
246923606,4.86,108
443693087,4.52,60
20167162,5,180
1354796,5,57.5714285714286
138086216,4.93,150
419863661,4.94,71
103008987,5,50
486462988,5,300
548292248,4.88,122.666666666667
479089771,4.91,86
253110236,4.77,227
90117794,4.95,92.5
3056690,4.73,45
427274045,4.98,280
141414840,5,150
52577963,4.76,109.5
52995061,4.73,75
140599227,4.94,68
260604130,4.97,231
56120055,4.99,50
20182785,4.8,49.5
399284827,5,36
55033043,5,170
85282249,5,120
592879137,5,104.5
11586857,4.78,345.5
107034314,5,231
19297877,5,40
255689304,5,160
16978120,4.69,60.75
206258817,5,200
153187965,4.92,121
455329279,4.67,280
429055682,4.9,95
97001292,4.62,92
22616989,4.83,92
9070754,5,75
3180741,4.95,83
14767491,4.63,225
280926705,4.89,189.666666666667
55465174,4.96,199
21782731,4.57,53
352021160,5,105.5
1668930,4.83,69
940724,4.87,75
457438946,4.95,174
323442877,4.74,125
26440107,4.94,86
411958699,5,175
385782494,4.93,81
21663531,4.96,48
121093001,4.99,99
485829640,5,147
39261381,5,34
301334288,4.97,125
16308032,4.97,96
493245253,4.83,39
131858158,4.9,96.5
4318729,4.91,121
329110308,4.97,188
36323224,4.98,68
225790094,5,66
6911276,4.99,99
266505967,5,99
13974626,5,94
240594389,5,111
379173450,5,500
387071756,4.67,70
12531773,5,49.3333333333333
434417987,5,130
27493716,5,60
216641760,4.87,148
25149936,4.89,96
52539349,4.95,202
206531358,4.98,225
78323471,5,190
9030453,5,67
1449904,4.92,112
64442,4.78,174
471710575,5,115
390359155,5,67.5
199011457,4.95,79
447971713,4.86,88
302101015,5,77
475045062,4.5,105
433901226,4.92,200
60687546,4.96,90
225122879,4.93,232
197975388,4.83,200
5634395,4.87,58
13713605,4.87,85
216304678,5,54.5
480741357,4.89,80
20907184,5,105
101536475,5,120
154482593,4.95,73.4
492594506,4.71,100
486110460,4.94,64
28618103,5,119
383370816,4.99,96
263504959,4.96,60.625
477886839,4.97,130
178675800,4.96,48
191632296,5,125
286772500,4.81,253.5
566525086,4.5,520
432356356,4.95,160
541996980,5,169
348978057,4.6,58
5445371,4.95,149
485942766,4.93,220
448665899,4.63,89.6666666666667
371398232,4.96,119
109327526,4.86,187
16543733,4.67,130.666666666667
222866450,5,123
210934238,4.73,70
106555852,4.63,109
8758237,5,95
212160752,4.89,68
95021270,5,168
145722686,5,55.6666666666667
11379822,4.92,57.3333333333333
587956,5,165
473656885,5,92.5
529011995,4.88,100
15267937,4.97,80
233434420,5,120
10198498,5,130
7120328,4.93,136
163910171,4.96,80
396369764,4.85,90
1939209,4.86,45
1517723,4.98,184
185022050,4.93,98.5
42082112,4.91,125
464320122,4.56,100
185265758,4.94,150
88927588,5,135
4938998,4.97,175
84464154,5,250
94363111,5,140
290568336,4.99,383
96741258,4.92,123.333333333333
272006,4.92,108
144866025,4.88,90
21221697,4.95,195
166532,4.97,230
226065913,4.84,193
54748204,4.96,179
387284813,4.66,250
340069774,4.97,73
354988446,5,268
6618100,5,300
634004,4.97,165
209374833,4.93,221.5
130897041,5,200
492703957,5,180
238547463,4.68,37
399054321,5,212
19612095,4.93,67.4
2195853,5,133
324906509,4.69,98.5
438825147,5,120
72086306,4.96,86
526090861,5,319
5736671,4.96,200
269120575,4.82,614.666666666667
44119494,4.94,256
3187466,5,165
438862630,4.97,68
1644999,4.98,239
13212779,5,173
290908,4.96,170
520758457,5,175
337841230,4.78,91
1756362,4.98,225
57699301,4.93,93
29096,4.96,100
234218131,3.67,139
11308947,4.82,73.3333333333333
133089878,4.93,135
237277331,4.75,65
32658478,4.95,78
18950764,4.62,470
20843936,4.98,120
287733,4.93,150
211036592,4.8,180
136218354,4.92,190
7335386,4.59,220
136406167,4.92,65
98828133,4.99,140
62659791,5,169
92610445,4.5,137
244071,4.97,200
439618577,4.69,105.333333333333
147791016,5,399
18488454,4.79,290
251724940,4.9,85
23861788,4.98,85
157604475,5,60
10284594,5,126
589687501,5,179
8830191,4.98,364
91522394,4.92,150
4454372,5,100
3416353,5,2400
70142755,4.6,81
438394103,4.78,250
543959,5,175
258880426,5,125
174606780,4.95,200
617671,4.79,88
7039396,4.94,79
135182619,5,143
3158364,4.89,193
2717428,4.98,68
6143272,4.8,100
344320464,4.86,115
76816045,5,270
125598078,5,128
2520125,4.74,75
381694419,4.94,120
306482362,4.98,179
33660636,4.77,125
6180052,5,200
355804818,4.81,140
8490286,4.98,110
167986279,4.92,90
108435759,4.98,119
470963698,5,190
9904977,4.98,240
453806741,5,200
175368122,4.8,65
1297675,5,220
127721863,5,194
5159717,5,110
1019709,5,350
455342215,4.67,77.5
341452050,5,70.5
424459512,4.3,69
432032850,4.96,145
177412704,5,92
461852348,4.74,99
5407403,4.88,80
29871437,4.94,55
580170368,5,419
3952722,5,71
192380484,4.88,67
137658925,4.86,71
18679866,4.93,76.6666666666667
571275197,4.75,188
168429942,4.83,52
346579486,4.97,95
5268758,5,115
7216788,4.96,185
235990293,5,90
9685977,4.91,180
29854797,4.99,299
5225392,4.96,119
1423613,4.81,80
55439236,4.96,285
41822736,5,250
472027255,4.51,179
262662093,5,59
490176963,4.91,93
105935463,5,100
174667063,4.48,67
7167968,4.93,160
210843289,4.97,80
214760191,4.96,269
502997304,5,136
32060911,4.87,46.2857142857143
4176137,4.92,250
117645326,4.98,99
122178596,4.97,175
509372688,4.95,85
37401126,4.91,56.5
51688993,4.92,204
67931689,5,70
44538373,5,110
31628863,4.82,69
448923871,4.71,185
22059980,4.99,85
54921733,4.99,153
465555503,5,125
316295999,4.63,140
33825321,4.97,130
282167702,4.72,135
387830717,5,88
543983750,5,68.5714285714286
546223210,5,185
24424456,4.98,175
368306779,4.67,80
50031308,4.94,75
39275815,4.89,135
210755291,5,145
287828338,4.99,86
235763046,4.81,103
487465936,5,139
201083646,4.94,155
14759766,4.96,110
188328775,5,295
204036615,4.89,71
83377687,5,130
238391711,4.95,460
8898944,4.93,120
470064540,4.86,401
322015097,5,124
135744505,4.79,85
450072305,5,350
246197981,4.83,160
214020928,4.88,96
171446547,5,70
538899413,4.91,300.5
484398197,5,59
180928667,4.84,61
248665016,5,200
141384185,1,200
551055,4.93,93
96335626,4.99,43
128565429,5,166
348032287,4.65,83
10915812,4.9,360
464658136,5,566.666666666667
569595422,5,169
567187,4.88,65
141754466,4.89,249
66915031,4.94,90
247280132,4.83,100
820010,4.85,50
175289458,4.88,91
223422291,4.95,95
427878013,4.86,80
163389619,4.83,90
7003397,4.98,98
370772965,4.95,100
116768246,5,225
2435523,4.67,150
468769212,5,98
50549394,4.83,175
197736479,5,94
204346423,4.94,125
100051549,4.96,435
2849386,5,187
107712101,5,252
7755411,5,130
10008086,4.93,170
30801515,4.98,200
112494186,5,125
244340,5,199
28223424,4.99,112
7114486,4.94,199
470366840,5,275
83915742,5,275
428093769,5,130
390939824,4.7,400
544325464,4.92,110
114894062,5,116
455703943,5,82
7038270,5,180
112843970,4.77,101
79021568,5,165
467168751,5,75
709334,4.94,175
75218527,4.87,189
5647813,5,71
422064086,5,154
151939707,5,130
10061009,4.93,122
136300414,4.98,2000
533521844,5,270
779474,5,190
121083075,4.78,120
483722150,4.93,105
460207014,4.86,150
3081994,5,242
975030,4.91,150
578610241,5,196
31876150,4.98,180
14510607,4.98,306
19066350,4.71,107
10291534,5,250
5917464,4.99,214
467169085,5,231
9795466,5,208.666666666667
6437545,4.88,1000
564390984,4.8,482
7001027,5,236
364495516,5,211.333333333333
2432237,5,111
7378,5,215
148261815,5,100
3274316,5,67.5
140348326,4.95,125
21733475,5,88
226201658,4.66,197.5
7388499,4.88,140
537469023,5,581.5
130929164,4.99,218
14296610,4.81,93
5732940,5,400
13643709,5,128
197826997,4.99,139
535531720,5,100
135731332,4.72,80
385647750,4.94,69
440148941,5,62.6666666666667
43108922,4.92,165
1632149,4.98,110
7955289,5,150
7114926,5,90
383344457,5,175
125076766,4.93,143
7265110,4.96,95
445492801,4.88,272
3084731,4.85,105
62587696,4.98,92
2971300,5,280
46719,5,600
21816318,4.57,59
388246697,4.98,111
12869191,4.9,229
294733575,4.24,46
308917048,4.89,135
76940812,4.82,125
445415288,4.76,123
18922831,4.86,200
16139880,4.98,152
334300819,5,200
18057505,4.98,134.333333333333
192353876,4.96,128
65968828,4.97,115
140138765,4.89,140
65357,5,107
170660006,5,149
114008316,5,200
272591633,4.93,150
874471,4.91,130
375040445,5,149
2033628,4.88,200
545634534,4.86,374
12608261,4.97,92
556435992,5,136.666666666667
578708158,5,120
184902640,4.98,125
229901581,4.9,905
406393070,4.97,750
7728754,5,425
471243431,4.96,142
159541257,5,143.75
34512551,4.97,500
459079249,4.91,146
44924968,4.9,60
12027613,4.96,486
50921963,4.45,148
2206491,4.67,102
72383004,4.94,393
154032932,5,450
458783676,4.92,886
377647905,4.98,222
590092135,5,521
448129815,5,170
135320687,4.95,85
30347639,4.72,140
350542140,5,101
253814755,5,70
240048,4.95,90
150670215,4.76,345
467284117,4.96,380
1971142,4.95,208
9440328,5,282
36052067,4.96,128
300293489,4.77,257.5
92523072,4.91,202
10015683,5,80
2351242,5,164
94559311,5,175
216734225,4.98,157
16139834,5,314
61707529,5,120
430510722,4.98,200
481248312,4.96,195
1879389,5,287.5
61292168,4.97,400
56488633,5,90
314025551,4.86,521
76840954,4.9,125
555593,5,116
179050360,4.64,185
3413015,4.65,65
252824941,4.5,190
157397904,5,350
164297725,4.97,249
40703442,4.86,200
1234405,4.95,300
398018,5,233
493093,4.99,229
1139574,4.83,90
72886186,5,190
177233,4.99,139
222581357,4.87,45
1029021,4.88,96
18264329,5,150
21091779,4.67,78.5
290845,5,52
10496,5,140
13456636,4.87,80
29628369,4.96,225
398622781,4.69,127.5
37553769,5,140
32643095,5,224
570583069,5,509
60293337,4.85,115
528259434,4,249
3559865,4.86,443
13547493,5,425
70564771,4.96,264.5
18886072,4.94,130
112176279,5,280
11280333,4.88,101
47515154,5,220
327673,4.97,300
3975066,5,75
35648363,4.94,323
9919024,5,199
4901492,5,126
34014150,5,209
50372319,4.75,107
1678,5,189
243039099,4.88,110
190787940,4.93,223
392144724,5,191
165985077,4.96,110
5738733,4.89,194
42023877,5,250
172422032,3,72.5
480695005,5,292
396808869,4.83,166
15010803,4.88,165
207381668,5,145
125508339,5,275
379247545,5,406
116871769,4.83,120
237715800,4.9,99.75
16731263,5,130
10225447,4.73,150
480647027,4.85,275
36791609,4.92,117
235719,5,254
211970043,5,400
447546305,5,699
526105,4.92,258
24268565,4.97,325
148610928,5,197
562093838,5,486.8
492294901,5,260
319990351,5,122.5
287262465,5,162
7813520,4.95,45
362418,4.96,292
3407346,4.91,110
2276965,5,140
3463177,4.86,126
28588488,4.92,428
53440969,4.95,116
42026650,5,183
1516600,5,155
375790657,5,205
3548411,5,171.5
2800064,4.94,550
107177664,5,73
88953880,5,3780
1333948,4.91,365
6677425,4.88,62.6666666666667
314151200,4.5,396.25
44596503,4.96,200
181517263,4.93,182
6655776,4.92,173.333333333333
5120972,4.97,400
226124574,4.8,130
20854377,5,261
4276251,5,131
718349,4.93,107.5
126922318,4.99,366
14859827,4.98,150
14883031,4.79,150
91806581,5,355
217995958,4.96,114
269860794,5,135
2316071,4.96,250
35558078,5,99
1349266,5,298
72175808,5,98
3900540,4.98,186
185956783,5,289
3964655,4.62,150
3868692,4.95,422.5
44660079,4.93,190.5
558846348,2,248
33120658,4.79,145
474812165,3.83,328.5
132576479,4.94,115
300536279,5,207
163376694,5,129
13428395,4.83,650
139934186,5,202
11743513,4.94,150
239581199,5,219
1291410,4.8,279
2673168,4.94,140
1733810,4.97,194
6444987,4.97,154
280066421,5,187
3930799,4.93,204
430685664,4.91,150
9273561,5,164
468197743,5,215
32923003,5,200
392437847,5,135
54763152,4.98,150
73196438,4.65,170
99434002,4.99,175
103865219,4.98,180
486875574,5,236
482835,5,189
245314318,5,658.333333333333
1895793,5,320
266026569,5,375
10458139,4.88,190
120974884,5,144
6294995,5,150
423117,4.97,186
36447774,5,280
26221433,5,180
184009385,4.93,175
37459618,4.85,230
444681334,2,137
544140097,5,120.5
505247948,5,85.5
48881919,5,147
5447617,4.97,126
375039363,5,200
50612145,4.75,269
68134012,4.76,274
406031733,4.9,239
17193956,5,235
403986007,5,110
257640921,5,52.5
195050680,4.95,50
339778197,4.77,120
432288038,5,37
118676912,5,115.5
7620864,5,90
8708720,4.95,165
652539,4.89,550
3565422,5,225
11293516,5,246
2318452,5,241
42197611,4.9,160
231875594,5,250
17551871,5,180
22313730,4.6,150
12321281,5,122
71822074,4.96,202
334095266,4.8,120
240037432,5,134
11345677,5,39
40634008,5,345
3049993,5,200
56420582,4.86,52
2381030,5,700
140233661,4.97,250
251428213,4.97,150
7755931,5,600
100687272,5,191
111968083,4.75,250
7028387,5,103
46707487,4.97,127
35787175,5,142
552738682,5,250
21180293,4.99,110
3524653,5,124
23219783,4.95,448.5
5199797,5,220
297452190,4.96,425
466602034,4.67,89
360991167,5,191
7834371,4.92,119
4194894,4.93,525
1935291,4.87,120
27813383,4.97,150
7580102,4.97,200
700224,5,203.333333333333
305115639,5,400
289199951,4.94,100
29929166,4.42,325
5313607,4,145
384883997,5,65
2205455,5,186
1539848,5,160
234145891,4.72,500
1621363,5,383.333333333333
492313000,4.98,489
11079691,5,150
366337052,4.81,250
235676280,4.71,360
2955215,4.9,448.666666666667
20170794,4.93,301
3605048,4.94,150
489622236,5,330
21377186,5,399
208752230,5,300
5073789,4.96,625
5438325,4.82,175
499983688,4.86,521
1158300,4.55,180
37676608,4.81,90
377006945,4.86,105
4185087,5,125
17218916,4.8,650
283307781,5,177
465545416,5,154
1636933,4.98,131
235329443,4.97,195
3916070,4.99,500
190063,5,135
587359494,5,310
15857126,5,191
284734980,4.86,599
1732819,5,950
95570540,5,116
191924030,4.73,137.5
5368671,4.92,94
146116263,4.98,161
427242625,5,200
9856784,4.98,160
593178513,5,372
507338088,5,150
559325212,4.91,869.5
469102619,4.96,106.4
62466366,5,850
4023094,4.75,249
33684730,5,150
44216429,5,178
116914541,4.95,74
21535262,5,127
480118202,5,220
9197353,5,225
1639979,5,200
34992043,4.95,65
31425596,4.99,265
10860566,5,76
1304390,4.85,95
1153993,4.97,139
33750239,4.8,65
343623135,4.77,289
48880382,4.88,130
57994,4.96,154
266871,5,125
1434120,4.9,99
11280566,4.95,122
401597887,4.83,160
226503876,5,71
1873830,5,290
3335106,5,240
10123248,4.92,200
839679,4.88,125
41080880,5,200
13784676,5,238
2981156,4.95,65
539563505,4.57,252
4328272,4.91,300
15536301,4.5,195
123758,5,390
247463087,5,350
485728963,4.94,266
461381629,4.95,350
13887067,5,400
441241921,5,800
2593223,5,200
180154611,4.98,55
539707102,5,283
364248132,4.88,56
401904837,4.98,94
12327430,4.87,280
733286,5,252
394409000,5,160
562074319,5,628
294941910,4.96,75
301836,5,188
128086219,4.94,54
536707225,5,156
174494091,4.83,140
425430914,4.93,120
577026106,4.93,750
465997520,4.98,146
10839658,4.94,120
42110861,4.9,350
467249780,4.9,117
459733546,5,159
214164524,5,58
3750905,4.97,175
33191046,5,499
1519648,4.98,211
542394098,5,75
17328624,5,300
261761196,4.31,394
46179427,4.53,677
66501870,4.81,125
133723890,4.71,149
507841329,5,100
479639290,5,45.5
4334757,4.87,75
147803075,4.8,60
88657097,4.9,200
376485146,4.95,467
11302433,5,230
356527090,4.91,250
16596181,4.94,314
534996032,5,128
46579560,5,190
61172932,4.89,169
21546973,4.97,195
178272943,4.92,73.3333333333333
