"host_id","host_acceptance_rate","price","host_is_superhost"
1756362,100,225,"Not Superhost"
57699301,100,93,"Not Superhost"
29096,100,100,"Not Superhost"
11308947,100,73.3333333333333,"Not Superhost"
570713900,100,99,"Not Superhost"
32658478,100,78,"Not Superhost"
18950764,100,470,"Not Superhost"
574066229,100,52.5,"Not Superhost"
287733,100,150,"Not Superhost"
136406167,100,65,"Not Superhost"
98828133,100,140,"Not Superhost"
62659791,74,169,"Not Superhost"
244071,96,200,"Not Superhost"
439618577,100,105.333333333333,"Not Superhost"
147791016,100,399,"Not Superhost"
18488454,80,290,"Not Superhost"
23861788,98,85,"Not Superhost"
157604475,20,60,"Not Superhost"
10284594,0,126,"Not Superhost"
1028541,67,61,"Not Superhost"
589687501,100,179,"Not Superhost"
8830191,77,364,"Not Superhost"
91522394,94,150,"Not Superhost"
3416353,44,2400,"Not Superhost"
537459952,100,41,"Not Superhost"
70142755,100,81,"Not Superhost"
464588999,0,68,"Not Superhost"
543959,0,175,"Not Superhost"
258880426,0,125,"Not Superhost"
174606780,85,200,"Not Superhost"
7039396,100,79,"Not Superhost"
2717428,0,68,"Not Superhost"
6143272,100,100,"Not Superhost"
344320464,33,115,"Not Superhost"
76816045,100,270,"Not Superhost"
125598078,100,128,"Not Superhost"
2520125,50,75,"Not Superhost"
381694419,100,120,"Not Superhost"
306482362,100,179,"Not Superhost"
580101165,100,200,"Not Superhost"
506757969,98,100,"Not Superhost"
33660636,29,125,"Not Superhost"
6180052,0,200,"Not Superhost"
8490286,50,110,"Not Superhost"
167986279,0,90,"Not Superhost"
255424411,33,80,"Not Superhost"
470963698,40,190,"Not Superhost"
9904977,40,240,"Not Superhost"
1297675,50,220,"Not Superhost"
5159717,43,110,"Not Superhost"
1019709,100,350,"Not Superhost"
455342215,0,77.5,"Not Superhost"
341452050,100,70.5,"Not Superhost"
424459512,50,69,"Not Superhost"
432032850,100,145,"Not Superhost"
177412704,100,92,"Not Superhost"
29871437,100,55,"Not Superhost"
580170368,100,419,"Not Superhost"
192380484,100,67,"Not Superhost"
579247519,100,168,"Not Superhost"
18679866,100,76.6666666666667,"Not Superhost"
571275197,100,188,"Not Superhost"
346579486,67,95,"Not Superhost"
5268758,63,115,"Not Superhost"
7216788,0,185,"Not Superhost"
29854797,98,299,"Not Superhost"
5225392,100,119,"Not Superhost"
1423613,0,80,"Not Superhost"
55439236,100,285,"Not Superhost"
41822736,55,250,"Not Superhost"
262662093,100,59,"Not Superhost"
540951976,0,127,"Not Superhost"
490176963,99,93,"Not Superhost"
105935463,100,100,"Not Superhost"
174667063,88,67,"Not Superhost"
7167968,100,160,"Not Superhost"
489490018,75,42,"Not Superhost"
2619388,75,74.3333333333333,"Not Superhost"
214760191,96,269,"Not Superhost"
502997304,100,136,"Not Superhost"
32060911,98,46.2857142857143,"Not Superhost"
117645326,99,99,"Not Superhost"
122178596,64,175,"Not Superhost"
509372688,100,85,"Not Superhost"
37401126,100,56.5,"Not Superhost"
420837401,95,77,"Not Superhost"
51688993,96,204,"Not Superhost"
67931689,100,70,"Not Superhost"
44538373,0,110,"Not Superhost"
31628863,100,69,"Not Superhost"
22059980,100,85,"Not Superhost"
54921733,89,153,"Not Superhost"
316295999,80,140,"Not Superhost"
33825321,100,130,"Not Superhost"
282167702,43,135,"Not Superhost"
387830717,100,88,"Not Superhost"
543983750,59,68.5714285714286,"Not Superhost"
546223210,96,185,"Not Superhost"
24424456,80,175,"Not Superhost"
368306779,50,80,"Not Superhost"
50031308,100,75,"Not Superhost"
42767903,80,96,"Not Superhost"
39275815,100,135,"Not Superhost"
210755291,100,145,"Not Superhost"
287828338,38,86,"Not Superhost"
235763046,80,103,"Not Superhost"
201083646,100,155,"Not Superhost"
14759766,82,110,"Not Superhost"
204036615,100,71,"Not Superhost"
238391711,98,460,"Not Superhost"
25161307,80,38,"Not Superhost"
8898944,0,120,"Not Superhost"
470064540,100,401,"Not Superhost"
322015097,88,124,"Not Superhost"
135744505,100,85,"Not Superhost"
551867842,50,85,"Not Superhost"
246197981,100,160,"Not Superhost"
214020928,100,96,"Not Superhost"
171446547,50,70,"Not Superhost"
538899413,100,300.5,"Not Superhost"
484398197,83,59,"Not Superhost"
180928667,100,61,"Not Superhost"
551055,100,93,"Not Superhost"
128565429,83,166,"Not Superhost"
348032287,100,83,"Not Superhost"
10915812,75,360,"Not Superhost"
464658136,100,566.666666666667,"Not Superhost"
569595422,97,169,"Not Superhost"
567187,0,65,"Not Superhost"
141754466,100,249,"Not Superhost"
66915031,57,90,"Not Superhost"
436997412,100,56,"Not Superhost"
820010,55,50,"Not Superhost"
175289458,73,91,"Not Superhost"
223422291,100,95,"Not Superhost"
427878013,100,80,"Not Superhost"
163389619,100,90,"Not Superhost"
7003397,99,98,"Not Superhost"
116768246,85,225,"Not Superhost"
2435523,75,150,"Not Superhost"
468769212,88,98,"Not Superhost"
197736479,100,94,"Not Superhost"
100051549,100,435,"Not Superhost"
411335004,100,60,"Not Superhost"
2849386,40,187,"Not Superhost"
218913874,97,85,"Not Superhost"
107712101,100,252,"Not Superhost"
7755411,70,130,"Not Superhost"
10008086,100,170,"Not Superhost"
30801515,94,200,"Not Superhost"
28223424,88,112,"Not Superhost"
7114486,100,199,"Not Superhost"
470366840,97,275,"Not Superhost"
83915742,0,275,"Not Superhost"
428093769,100,130,"Not Superhost"
390939824,95,400,"Not Superhost"
544325464,84,110,"Not Superhost"
114894062,0,116,"Not Superhost"
455703943,71,82,"Not Superhost"
7038270,100,180,"Not Superhost"
112843970,100,101,"Not Superhost"
79021568,100,165,"Not Superhost"
467168751,100,75,"Not Superhost"
709334,0,175,"Not Superhost"
75218527,100,189,"Not Superhost"
5647813,0,71,"Not Superhost"
422064086,40,154,"Not Superhost"
151939707,90,130,"Not Superhost"
10061009,100,122,"Not Superhost"
533521844,83,270,"Not Superhost"
779474,100,190,"Not Superhost"
483722150,100,105,"Not Superhost"
3081994,100,242,"Not Superhost"
975030,13,150,"Not Superhost"
252866861,11,4878.5,"Not Superhost"
578610241,67,196,"Not Superhost"
31876150,33,180,"Not Superhost"
14510607,77,306,"Not Superhost"
19066350,92,107,"Not Superhost"
10291534,75,250,"Not Superhost"
5917464,100,214,"Not Superhost"
467169085,100,231,"Not Superhost"
9795466,100,208.666666666667,"Not Superhost"
6437545,88,1000,"Not Superhost"
564390984,100,482,"Not Superhost"
364495516,96,211.333333333333,"Not Superhost"
2432237,89,111,"Not Superhost"
7378,100,215,"Not Superhost"
3274316,100,67.5,"Not Superhost"
21733475,67,88,"Not Superhost"
226201658,85,197.5,"Not Superhost"
7388499,50,140,"Not Superhost"
537469023,99,581.5,"Not Superhost"
130929164,100,218,"Not Superhost"
14296610,100,93,"Not Superhost"
13643709,99,128,"Not Superhost"
197826997,95,139,"Not Superhost"
535531720,83,100,"Not Superhost"
135731332,27,80,"Not Superhost"
385647750,86,69,"Not Superhost"
440148941,96,62.6666666666667,"Not Superhost"
43108922,67,165,"Not Superhost"
1632149,100,110,"Not Superhost"
7955289,100,150,"Not Superhost"
7114926,100,90,"Not Superhost"
383344457,71,175,"Not Superhost"
7265110,88,95,"Not Superhost"
547981248,0,100,"Not Superhost"
445492801,100,272,"Not Superhost"
3084731,100,105,"Not Superhost"
62587696,94,92,"Not Superhost"
2971300,86,280,"Not Superhost"
388246697,100,111,"Not Superhost"
12869191,96,229,"Not Superhost"
294733575,100,46,"Not Superhost"
308917048,96,135,"Not Superhost"
76940812,62,125,"Not Superhost"
445415288,100,123,"Not Superhost"
18922831,50,200,"Not Superhost"
16139880,87,152,"Not Superhost"
25222059,100,150,"Not Superhost"
334300819,50,200,"Not Superhost"
18057505,100,134.333333333333,"Not Superhost"
192353876,94,128,"Not Superhost"
65357,50,107,"Not Superhost"
215259804,71,180,"Not Superhost"
114008316,100,200,"Not Superhost"
874471,0,130,"Not Superhost"
375040445,50,149,"Not Superhost"
545634534,99,374,"Not Superhost"
12608261,100,92,"Not Superhost"
556435992,97,136.666666666667,"Not Superhost"
578708158,94,120,"Not Superhost"
184902640,91,125,"Not Superhost"
229901581,98,905,"Not Superhost"
406393070,87,750,"Not Superhost"
8309054,0,130,"Not Superhost"
471243431,100,142,"Not Superhost"
159541257,100,143.75,"Not Superhost"
459079249,97,146,"Not Superhost"
12027613,81,486,"Not Superhost"
2206491,36,102,"Not Superhost"
72383004,50,393,"Not Superhost"
458783676,100,886,"Not Superhost"
377647905,100,222,"Not Superhost"
590092135,100,521,"Not Superhost"
448129815,0,170,"Not Superhost"
135320687,100,85,"Not Superhost"
30347639,33,140,"Not Superhost"
350542140,32,101,"Not Superhost"
253814755,100,70,"Not Superhost"
240048,73,90,"Not Superhost"
467284117,100,380,"Not Superhost"
1971142,100,208,"Not Superhost"
9440328,0,282,"Not Superhost"
36052067,100,128,"Not Superhost"
300293489,100,257.5,"Not Superhost"
10015683,100,80,"Not Superhost"
94559311,86,175,"Not Superhost"
216734225,100,157,"Not Superhost"
16139834,100,314,"Not Superhost"
63546907,67,154,"Not Superhost"
61707529,40,120,"Not Superhost"
430510722,100,200,"Not Superhost"
481248312,100,195,"Not Superhost"
1879389,60,287.5,"Not Superhost"
61292168,100,400,"Not Superhost"
56488633,100,90,"Not Superhost"
191735386,96,220,"Not Superhost"
314025551,98,521,"Not Superhost"
76840954,88,125,"Not Superhost"
555593,100,116,"Not Superhost"
3413015,68,65,"Not Superhost"
157397904,91,350,"Not Superhost"
164297725,38,249,"Not Superhost"
40703442,73,200,"Not Superhost"
1234405,0,300,"Not Superhost"
398018,40,233,"Not Superhost"
493093,55,229,"Not Superhost"
72886186,100,190,"Not Superhost"
522803998,100,70,"Not Superhost"
177233,67,139,"Not Superhost"
222581357,96,45,"Not Superhost"
1029021,100,96,"Not Superhost"
18264329,94,150,"Not Superhost"
21091779,74,78.5,"Not Superhost"
290845,39,52,"Not Superhost"
10496,100,140,"Not Superhost"
13456636,90,80,"Not Superhost"
29628369,100,225,"Not Superhost"
47636207,0,163,"Not Superhost"
398622781,81,127.5,"Not Superhost"
37553769,100,140,"Not Superhost"
32643095,100,224,"Not Superhost"
456589439,50,119,"Not Superhost"
570583069,100,509,"Not Superhost"
60293337,100,115,"Not Superhost"
528259434,75,249,"Not Superhost"
3559865,100,443,"Not Superhost"
70564771,93,264.5,"Not Superhost"
18886072,100,130,"Not Superhost"
1321504,98,150,"Not Superhost"
11280333,100,101,"Not Superhost"
47515154,100,220,"Not Superhost"
327673,67,300,"Not Superhost"
35648363,0,323,"Not Superhost"
4901492,86,126,"Not Superhost"
34014150,100,209,"Not Superhost"
50372319,75,107,"Not Superhost"
1678,100,189,"Not Superhost"
243039099,100,110,"Not Superhost"
190787940,96,223,"Not Superhost"
392144724,80,191,"Not Superhost"
165985077,67,110,"Not Superhost"
5738733,100,194,"Not Superhost"
172422032,100,72.5,"Not Superhost"
480695005,97,292,"Not Superhost"
396808869,89,166,"Not Superhost"
474234,0,174,"Not Superhost"
23062393,100,95,"Not Superhost"
15010803,100,165,"Not Superhost"
207381668,100,145,"Not Superhost"
125508339,100,275,"Not Superhost"
379247545,100,406,"Not Superhost"
237715800,100,99.75,"Not Superhost"
16731263,100,130,"Not Superhost"
10225447,100,150,"Not Superhost"
480647027,91,275,"Not Superhost"
36791609,100,117,"Not Superhost"
235719,100,254,"Not Superhost"
526105,100,258,"Not Superhost"
24268565,33,325,"Not Superhost"
562093838,100,486.8,"Not Superhost"
509317391,96,172.5,"Not Superhost"
492294901,100,260,"Not Superhost"
319990351,70,122.5,"Not Superhost"
390958986,0,175,"Not Superhost"
287262465,0,162,"Not Superhost"
7813520,100,45,"Not Superhost"
362418,96,292,"Not Superhost"
3407346,50,110,"Not Superhost"
2276965,100,140,"Not Superhost"
3463177,69,126,"Not Superhost"
28588488,100,428,"Not Superhost"
53440969,100,116,"Not Superhost"
42026650,90,183,"Not Superhost"
1516600,75,155,"Not Superhost"
375790657,100,205,"Not Superhost"
3548411,56,171.5,"Not Superhost"
2800064,98,550,"Not Superhost"
107177664,14,73,"Not Superhost"
88953880,100,3780,"Not Superhost"
1333948,0,365,"Not Superhost"
6677425,100,62.6666666666667,"Not Superhost"
314151200,96,396.25,"Not Superhost"
44596503,100,200,"Not Superhost"
181517263,100,182,"Not Superhost"
6655776,70,173.333333333333,"Not Superhost"
5120972,100,400,"Not Superhost"
226124574,38,130,"Not Superhost"
20854377,100,261,"Not Superhost"
4276251,50,131,"Not Superhost"
718349,91,107.5,"Not Superhost"
126922318,100,366,"Not Superhost"
14883031,50,150,"Not Superhost"
91806581,50,355,"Not Superhost"
217995958,100,114,"Not Superhost"
269860794,100,135,"Not Superhost"
2316071,43,250,"Not Superhost"
35558078,67,99,"Not Superhost"
1349266,100,298,"Not Superhost"
72175808,0,98,"Not Superhost"
3900540,100,186,"Not Superhost"
185956783,100,289,"Not Superhost"
3964655,97,150,"Not Superhost"
3868692,100,422.5,"Not Superhost"
44660079,100,190.5,"Not Superhost"
558846348,18,248,"Not Superhost"
33120658,78,145,"Not Superhost"
844862,100,80,"Not Superhost"
474812165,100,328.5,"Not Superhost"
132576479,100,115,"Not Superhost"
300536279,87,207,"Not Superhost"
163376694,88,129,"Not Superhost"
13428395,100,650,"Not Superhost"
139934186,91,202,"Not Superhost"
11743513,80,150,"Not Superhost"
239581199,50,219,"Not Superhost"
1291410,81,279,"Not Superhost"
50740281,0,214,"Not Superhost"
2673168,72,140,"Not Superhost"
6958520,0,375,"Not Superhost"
1733810,97,194,"Not Superhost"
6444987,100,154,"Not Superhost"
280066421,100,187,"Not Superhost"
3930799,90,204,"Not Superhost"
430685664,100,150,"Not Superhost"
9273561,100,164,"Not Superhost"
119415,83,105,"Not Superhost"
392437847,50,135,"Not Superhost"
54763152,100,150,"Not Superhost"
73196438,99,170,"Not Superhost"
99434002,100,175,"Not Superhost"
103865219,79,180,"Not Superhost"
486875574,17,236,"Not Superhost"
482835,100,189,"Not Superhost"
245314318,96,658.333333333333,"Not Superhost"
1895793,100,320,"Not Superhost"
10458139,100,190,"Not Superhost"
120974884,100,144,"Not Superhost"
423117,72,186,"Not Superhost"
36447774,75,280,"Not Superhost"
26221433,83,180,"Not Superhost"
184009385,100,175,"Not Superhost"
37459618,40,230,"Not Superhost"
444681334,100,137,"Not Superhost"
76654710,60,85.5,"Not Superhost"
4479969,100,243,"Not Superhost"
544140097,100,120.5,"Not Superhost"
505247948,100,85.5,"Not Superhost"
48881919,94,147,"Not Superhost"
5447617,100,126,"Not Superhost"
375039363,100,200,"Not Superhost"
50612145,100,269,"Not Superhost"
68134012,99,274,"Not Superhost"
17193956,100,235,"Not Superhost"
257640921,100,52.5,"Not Superhost"
195050680,0,50,"Not Superhost"
339778197,100,120,"Not Superhost"
432288038,50,37,"Not Superhost"
118676912,100,115.5,"Not Superhost"
7620864,100,90,"Not Superhost"
652539,100,550,"Not Superhost"
3565422,67,225,"Not Superhost"
11293516,91,246,"Not Superhost"
2318452,99,241,"Not Superhost"
231875594,50,250,"Not Superhost"
540576804,17,475,"Not Superhost"
17551871,31,180,"Not Superhost"
12321281,100,122,"Not Superhost"
71822074,100,202,"Not Superhost"
334095266,80,120,"Not Superhost"
11345677,0,39,"Not Superhost"
40634008,60,345,"Not Superhost"
3049993,83,200,"Not Superhost"
56420582,100,52,"Not Superhost"
140233661,50,250,"Not Superhost"
27615653,50,174,"Not Superhost"
251428213,100,150,"Not Superhost"
7755931,50,600,"Not Superhost"
100687272,93,191,"Not Superhost"
129732363,0,80,"Not Superhost"
7028387,100,103,"Not Superhost"
46707487,100,127,"Not Superhost"
35787175,50,142,"Not Superhost"
572023805,33,118,"Not Superhost"
552738682,100,250,"Not Superhost"
3524653,69,124,"Not Superhost"
23219783,44,448.5,"Not Superhost"
5199797,40,220,"Not Superhost"
297452190,100,425,"Not Superhost"
466602034,100,89,"Not Superhost"
360991167,0,191,"Not Superhost"
7834371,31,119,"Not Superhost"
4194894,57,525,"Not Superhost"
1935291,80,120,"Not Superhost"
27813383,100,150,"Not Superhost"
7580102,40,200,"Not Superhost"
700224,76,203.333333333333,"Not Superhost"
305115639,100,400,"Not Superhost"
29929166,0,325,"Not Superhost"
159800208,50,230,"Not Superhost"
5313607,100,145,"Not Superhost"
384883997,100,65,"Not Superhost"
2205455,95,186,"Not Superhost"
1539848,100,160,"Not Superhost"
1621363,56,383.333333333333,"Not Superhost"
492313000,100,489,"Not Superhost"
11079691,100,150,"Not Superhost"
366337052,100,250,"Not Superhost"
1168704,0,110,"Not Superhost"
578918757,100,265,"Not Superhost"
235676280,88,360,"Not Superhost"
2955215,100,448.666666666667,"Not Superhost"
20170794,96,301,"Not Superhost"
447250856,100,259,"Not Superhost"
3605048,0,150,"Not Superhost"
489622236,27,330,"Not Superhost"
21377186,33,399,"Not Superhost"
5073789,93,625,"Not Superhost"
499983688,61,521,"Not Superhost"
1158300,0,180,"Not Superhost"
377006945,100,105,"Not Superhost"
4185087,64,125,"Not Superhost"
283307781,99,177,"Not Superhost"
465545416,99,154,"Not Superhost"
277595,89,77,"Not Superhost"
1636933,100,131,"Not Superhost"
3916070,33,500,"Not Superhost"
190063,38,135,"Not Superhost"
587359494,100,310,"Not Superhost"
15857126,100,191,"Not Superhost"
284734980,99,599,"Not Superhost"
1732819,50,950,"Not Superhost"
95570540,67,116,"Not Superhost"
191924030,99,137.5,"Not Superhost"
5368671,17,94,"Not Superhost"
146116263,100,161,"Not Superhost"
9856784,100,160,"Not Superhost"
499229550,33,2900,"Not Superhost"
593178513,96,372,"Not Superhost"
507338088,100,150,"Not Superhost"
559325212,99,869.5,"Not Superhost"
469102619,8,106.4,"Not Superhost"
357086433,100,186,"Not Superhost"
62466366,0,850,"Not Superhost"
4023094,0,249,"Not Superhost"
21500972,95,79.25,"Not Superhost"
44216429,100,178,"Not Superhost"
116914541,100,74,"Not Superhost"
21535262,39,127,"Not Superhost"
480118202,100,220,"Not Superhost"
9197353,0,225,"Not Superhost"
1639979,100,200,"Not Superhost"
31425596,50,265,"Not Superhost"
10860566,33,76,"Not Superhost"
1304390,50,95,"Not Superhost"
1153993,100,139,"Not Superhost"
33750239,80,65,"Not Superhost"
343623135,100,289,"Not Superhost"
48880382,100,130,"Not Superhost"
57994,100,154,"Not Superhost"
1434120,100,99,"Not Superhost"
588452888,100,145,"Not Superhost"
11280566,82,122,"Not Superhost"
401597887,60,160,"Not Superhost"
226503876,100,71,"Not Superhost"
1873830,58,290,"Not Superhost"
3335106,11,240,"Not Superhost"
10123248,20,200,"Not Superhost"
839679,100,125,"Not Superhost"
533342461,100,136,"Not Superhost"
2981156,67,65,"Not Superhost"
1523018,0,300,"Not Superhost"
390325845,0,130,"Not Superhost"
539563505,22,252,"Not Superhost"
4328272,100,300,"Not Superhost"
15536301,0,195,"Not Superhost"
123758,67,390,"Not Superhost"
247463087,60,350,"Not Superhost"
8661571,100,122.5,"Not Superhost"
485728963,100,266,"Not Superhost"
461381629,83,350,"Not Superhost"
13887067,100,400,"Not Superhost"
441241921,0,800,"Not Superhost"
2593223,100,200,"Not Superhost"
180154611,100,55,"Not Superhost"
539707102,100,283,"Not Superhost"
364248132,0,56,"Not Superhost"
401904837,100,94,"Not Superhost"
12327430,100,280,"Not Superhost"
733286,0,252,"Not Superhost"
394409000,83,160,"Not Superhost"
562074319,100,628,"Not Superhost"
294941910,100,75,"Not Superhost"
301836,97,188,"Not Superhost"
128086219,80,54,"Not Superhost"
536707225,91,156,"Not Superhost"
174494091,100,140,"Not Superhost"
28720717,100,849,"Not Superhost"
425430914,0,120,"Not Superhost"
506483482,8,822,"Not Superhost"
577026106,100,750,"Not Superhost"
465997520,100,146,"Not Superhost"
10839658,100,120,"Not Superhost"
42110861,100,350,"Not Superhost"
467249780,98,117,"Not Superhost"
3750905,30,175,"Not Superhost"
33191046,100,499,"Not Superhost"
542394098,88,75,"Not Superhost"
261761196,100,394,"Not Superhost"
485324628,0,275,"Not Superhost"
46179427,97,677,"Not Superhost"
66501870,25,125,"Not Superhost"
133723890,87,149,"Not Superhost"
507841329,100,100,"Not Superhost"
479639290,84,45.5,"Not Superhost"
516778982,50,75.5,"Not Superhost"
147803075,0,60,"Not Superhost"
88657097,75,200,"Not Superhost"
15221897,0,200,"Not Superhost"
47475013,75,1499,"Not Superhost"
16596181,91,314,"Not Superhost"
534996032,100,128,"Not Superhost"
61172932,33,169,"Not Superhost"
21546973,100,195,"Not Superhost"
178272943,99,73.3333333333333,"Not Superhost"
293753583,95,571.6,"Not Superhost"
3793540,100,220,"Not Superhost"
534375132,100,82.5,"Not Superhost"
32361189,100,165,"Not Superhost"
3922121,96,750,"Not Superhost"
73583445,44,121,"Not Superhost"
577816301,0,145,"Not Superhost"
335992622,8,1500,"Not Superhost"
211821054,67,133,"Not Superhost"
446854139,70,155,"Not Superhost"
371552119,90,103,"Not Superhost"
87889145,100,104,"Not Superhost"
51758985,17,90,"Not Superhost"
359537256,0,275,"Not Superhost"
17638955,100,57,"Not Superhost"
541476403,0,56,"Not Superhost"
471301818,98,115,"Not Superhost"
127759523,33,175,"Not Superhost"
6050234,50,295,"Not Superhost"
522885608,54,216,"Not Superhost"
11855341,71,190,"Not Superhost"
463852482,80,85,"Not Superhost"
499979055,100,145,"Not Superhost"
170212480,100,301,"Not Superhost"
38494678,43,314,"Not Superhost"
82518,50,65,"Not Superhost"
38119184,50,200,"Not Superhost"
555825393,66,1363,"Not Superhost"
581196609,0,330,"Not Superhost"
154116030,100,225,"Not Superhost"
446049347,100,69,"Not Superhost"
259066380,67,135,"Not Superhost"
79060345,100,324,"Not Superhost"
29936494,100,300,"Not Superhost"
42889787,100,305,"Not Superhost"
481048209,86,114,"Not Superhost"
38530455,79,120,"Not Superhost"
461777806,100,133,"Not Superhost"
29349060,42,46.6666666666667,"Not Superhost"
551387064,98,71.5,"Not Superhost"
16954523,100,259,"Not Superhost"
3035426,18,180,"Not Superhost"
1483081,0,200,"Not Superhost"
258812695,100,120,"Not Superhost"
10234050,100,139,"Not Superhost"
493151605,100,178,"Not Superhost"
481642557,100,251,"Not Superhost"
188362851,100,99.3333333333333,"Not Superhost"
88150433,90,189,"Not Superhost"
10384906,67,50,"Not Superhost"
5912357,60,100,"Not Superhost"
183127881,100,105,"Not Superhost"
113469347,100,45,"Not Superhost"
540846473,100,145,"Not Superhost"
502503070,90,98,"Not Superhost"
401303313,0,450,"Not Superhost"
497666911,100,221,"Not Superhost"
60923,92,230,"Not Superhost"
56306339,100,79,"Not Superhost"
427086056,0,179,"Not Superhost"
269837702,56,502,"Not Superhost"
435914865,100,199,"Not Superhost"
228715959,100,239,"Not Superhost"
101551213,50,350,"Not Superhost"
78643953,100,171.75,"Not Superhost"
8258991,100,111,"Not Superhost"
380274974,100,169,"Not Superhost"
556676969,100,422.75,"Not Superhost"
458389211,100,145,"Not Superhost"
580806459,97,124.5,"Not Superhost"
9878956,99,250,"Not Superhost"
187870198,100,54.5,"Not Superhost"
7653249,100,107,"Not Superhost"
15049157,88,219,"Not Superhost"
2250778,100,364,"Not Superhost"
493903378,100,34,"Not Superhost"
26736658,80,127,"Not Superhost"
147983579,100,315,"Not Superhost"
476172520,100,45,"Not Superhost"
473978913,83,161.5,"Not Superhost"
121578156,60,105,"Not Superhost"
468574952,40,132,"Not Superhost"
97940847,100,840,"Not Superhost"
21096298,100,70,"Not Superhost"
44361695,100,80,"Not Superhost"
445714114,100,82,"Not Superhost"
552156990,100,99,"Not Superhost"
503150479,98,314,"Not Superhost"
102367981,89,48,"Not Superhost"
4241953,0,55,"Not Superhost"
199466348,43,350,"Not Superhost"
74804084,84,105,"Not Superhost"
482612537,100,104,"Not Superhost"
456035465,100,188,"Not Superhost"
371382100,100,60,"Not Superhost"
390368320,99,132,"Not Superhost"
140276044,97,91.5,"Not Superhost"
86368678,91,107.666666666667,"Not Superhost"
164883120,92,76,"Not Superhost"
136508431,0,70,"Not Superhost"
160491843,0,295,"Not Superhost"
515223361,100,73,"Not Superhost"
258806401,95,83,"Not Superhost"
269375490,93,68,"Not Superhost"
213528901,0,225,"Not Superhost"
201654234,100,181,"Not Superhost"
61875246,86,103.666666666667,"Not Superhost"
73570025,88,147,"Not Superhost"
15081024,96,120,"Not Superhost"
27964506,100,64,"Not Superhost"
360285831,50,99,"Not Superhost"
65809485,33,60,"Not Superhost"
246902348,100,50,"Not Superhost"
515719036,57,94,"Not Superhost"
372092255,100,224,"Not Superhost"
29472753,97,86,"Not Superhost"
154624283,100,600,"Not Superhost"
515564646,85,103,"Not Superhost"
59765638,57,130,"Not Superhost"
71402182,87,115,"Not Superhost"
394502655,99,210,"Not Superhost"
486316837,97,130,"Not Superhost"
547407759,100,135,"Not Superhost"
19810363,100,125,"Not Superhost"
520829715,71,214,"Not Superhost"
370495756,78,96.5,"Not Superhost"
28980313,50,159,"Not Superhost"
504343029,0,255,"Not Superhost"
250993231,0,60,"Not Superhost"
165292438,100,69,"Not Superhost"
72668918,100,109,"Not Superhost"
501901357,67,130,"Not Superhost"
346884245,100,90,"Not Superhost"
426682883,100,89,"Not Superhost"
103450258,100,191.75,"Not Superhost"
2587806,99,421,"Not Superhost"
270280544,79,62,"Not Superhost"
512654072,100,295,"Not Superhost"
148101743,100,190,"Not Superhost"
305613328,100,220,"Not Superhost"
20474743,0,75,"Not Superhost"
450769596,97,104,"Not Superhost"
344029666,86,45,"Not Superhost"
19312868,92,63,"Not Superhost"
233436938,100,90,"Not Superhost"
558544893,100,392.6,"Not Superhost"
472603377,100,156.826923076923,"Not Superhost"
503712643,100,154,"Not Superhost"
317540555,63,56.6666666666667,"Not Superhost"
118904739,0,150,"Not Superhost"
172332596,0,170,"Not Superhost"
3372001,96,168,"Not Superhost"
440067586,86,90,"Not Superhost"
4666670,9,127.5,"Not Superhost"
23722110,92,240,"Not Superhost"
247900596,100,295,"Not Superhost"
323298456,100,105,"Not Superhost"
22307859,100,175,"Not Superhost"
480209472,71,95,"Not Superhost"
113710437,100,45,"Not Superhost"
458447508,100,215,"Not Superhost"
2186974,50,60,"Not Superhost"
44378396,98,145,"Not Superhost"
510666508,93,140,"Not Superhost"
475365577,98,200,"Not Superhost"
159747439,99,165,"Not Superhost"
149483822,100,99,"Not Superhost"
336935834,93,173,"Not Superhost"
581355304,100,129,"Not Superhost"
67587078,98,196,"Not Superhost"
265876442,100,121,"Not Superhost"
443206975,96,119,"Not Superhost"
79641851,75,173,"Not Superhost"
420486625,91,364,"Not Superhost"
77290831,0,118,"Not Superhost"
224047081,100,127.428571428571,"Not Superhost"
314325074,77,83.5,"Not Superhost"
157067019,100,69.3333333333333,"Not Superhost"
45601111,91,60,"Not Superhost"
53781263,86,45,"Not Superhost"
63486878,88,112,"Not Superhost"
336920496,100,128,"Not Superhost"
438014463,0,104,"Not Superhost"
296147267,100,144,"Not Superhost"
3599030,0,85,"Not Superhost"
482399278,93,40.4545454545455,"Not Superhost"
8762765,95,100,"Not Superhost"
217591735,0,100,"Not Superhost"
28290772,75,69,"Not Superhost"
495879533,100,600,"Not Superhost"
87372185,71,46.5,"Not Superhost"
577602365,100,55,"Not Superhost"
79877283,100,50,"Not Superhost"
499393784,95,200.5,"Not Superhost"
66638172,100,250,"Not Superhost"
97402944,67,165,"Not Superhost"
496617784,99,72.5,"Not Superhost"
5962328,94,128.666666666667,"Not Superhost"
484913874,100,304,"Not Superhost"
13637847,0,98,"Not Superhost"
156716488,100,148,"Not Superhost"
30877650,100,51,"Not Superhost"
8998154,100,67.6666666666667,"Not Superhost"
447103289,100,80,"Not Superhost"
4073971,0,662.5,"Not Superhost"
1119998,0,255,"Not Superhost"
25596933,80,800,"Not Superhost"
95303084,86,249.444444444444,"Not Superhost"
46410542,23,140,"Not Superhost"
7090408,92,200,"Not Superhost"
