"host_id","host_listings_count","price","avg_price_host"
396808869,2,166,166
474234,4,174,174
23062393,1,95,95
15010803,2,165,165
207381668,1,145,145
125508339,1,275,275
379247545,1,406,406
116871769,1,120,120
237715800,4,101,99.75
16731263,1,130,130
10225447,1,150,150
480647027,2,300,275
36791609,1,117,117
235719,3,254,254
211970043,1,400,400
447546305,1,699,699
526105,1,258,258
24268565,1,325,325
148610928,2,197,197
562093838,5,446,486.8
509317391,5,170,172.5
492294901,1,260,260
21592879,1,70,70
319990351,2,135,122.5
390958986,1,175,175
287262465,1,162,162
7813520,1,45,45
491974395,4,232,257.333333333333
362418,1,292,292
3407346,1,110,110
2276965,1,140,140
3463177,1,126,126
28588488,1,428,428
593420113,1,250,250
53440969,2,116,116
42026650,1,183,183
1516600,2,180,155
375790657,1,205,205
3548411,6,168,171.5
2800064,1,550,550
107177664,1,73,73
88953880,1,3780,3780
1333948,2,280,365
6677425,3,120,62.6666666666667
314151200,8,380,396.25
44596503,1,200,200
181517263,1,182,182
6655776,4,180,173.333333333333
5120972,1,400,400
226124574,6,130,130
20854377,1,261,261
4276251,1,131,131
718349,5,110,107.5
126922318,1,366,366
14859827,1,150,150
14883031,1,150,150
91806581,2,485,355
217995958,3,113,114
269860794,4,105,135
2316071,1,250,250
35558078,1,99,99
1349266,1,298,298
72175808,1,98,98
3900540,1,186,186
185956783,2,289,289
3964655,2,150,150
3868692,2,675,422.5
44660079,2,186,190.5
558846348,1,248,248
33120658,1,145,145
844862,1,80,80
474812165,2,278,328.5
132576479,1,115,115
300536279,1,207,207
163376694,1,129,129
13428395,1,650,650
139934186,1,202,202
11743513,1,150,150
239581199,1,219,219
1291410,3,279,279
50740281,1,214,214
2673168,3,80,140
6958520,1,375,375
1733810,1,194,194
6444987,3,245,154
280066421,1,187,187
3930799,2,204,204
430685664,1,150,150
9273561,1,164,164
119415,2,105,105
468197743,1,215,215
32923003,1,200,200
392437847,1,135,135
54763152,1,150,150
73196438,7,170,170
99434002,1,175,175
103865219,4,180,180
486875574,1,236,236
482835,1,189,189
245314318,4,610,658.333333333333
1895793,3,229,320
266026569,1,375,375
10458139,1,190,190
22485848,1,184,184
120974884,4,182,144
6294995,1,150,150
423117,1,186,186
36447774,1,280,280
26221433,1,180,180
184009385,2,150,175
37459618,2,160,230
444681334,3,145,137
76654710,3,96,85.5
4479969,1,243,243
544140097,2,135,120.5
505247948,2,82,85.5
48881919,1,147,147
5447617,5,126,126
375039363,2,200,200
50612145,2,269,269
68134012,3,274,274
406031733,1,239,239
17193956,1,235,235
403986007,1,110,110
257640921,2,55,52.5
195050680,1,50,50
339778197,1,120,120
432288038,1,37,37
2808971,1,265,265
118676912,2,120,115.5
7620864,1,90,90
8708720,1,165,165
652539,1,550,550
3565422,1,225,225
12273510,1,210,210
11293516,1,246,246
2318452,3,241,241
42197611,1,160,160
231875594,3,250,250
466380076,1,360,360
540576804,1,475,475
17551871,4,180,180
22313730,1,150,150
12321281,1,122,122
71822074,2,202,202
334095266,1,120,120
240037432,2,123,134
11345677,1,39,39
90714509,1,485,485
40634008,1,345,345
3049993,2,200,200
56420582,1,52,52
2381030,1,700,700
140233661,1,250,250
27615653,3,120,174
251428213,1,150,150
7755931,1,600,600
100687272,3,191,191
111968083,1,250,250
129732363,1,80,80
7028387,1,103,103
46707487,1,127,127
35787175,1,142,142
572023805,1,118,118
552738682,1,250,250
21180293,1,110,110
3524653,1,124,124
23219783,3,425,448.5
5199797,1,220,220
297452190,1,425,425
466602034,1,89,89
360991167,1,191,191
7834371,2,119,119
4194894,1,525,525
1935291,1,120,120
27813383,1,150,150
7580102,2,150,200
700224,4,185,203.333333333333
305115639,1,400,400
289199951,1,100,100
639526,1,379,379
29929166,1,325,325
159800208,1,230,230
5313607,1,145,145
384883997,1,65,65
2205455,2,186,186
1539848,2,160,160
234145891,1,500,500
1621363,3,350,383.333333333333
492313000,1,489,489
11079691,1,150,150
366337052,1,250,250
1168704,1,110,110
578918757,1,265,265
324092165,1,400,400
235676280,1,360,360
2955215,3,239,448.666666666667
20170794,4,301,301
54205873,1,270,270
447250856,1,259,259
3605048,1,150,150
48252550,1,650,650
489622236,1,330,330
21377186,4,399,399
208752230,1,300,300
5073789,6,625,625
5438325,1,175,175
499983688,2,521,521
1158300,1,180,180
37676608,1,90,90
377006945,1,105,105
4185087,1,125,125
17218916,1,650,650
283307781,3,177,177
465545416,1,154,154
277595,2,55,77
1636933,1,131,131
235329443,1,195,195
3916070,2,500,500
190063,1,135,135
587359494,1,310,310
15857126,1,191,191
284734980,4,599,599
1732819,3,950,950
95570540,2,116,116
191924030,2,150,137.5
5368671,1,94,94
146116263,3,161,161
427242625,1,200,200
9856784,1,160,160
499229550,1,2900,2900
593178513,4,365,372
507338088,1,150,150
559325212,3,510,869.5
469102619,5,110,106.4
357086433,3,197,186
62466366,1,850,850
2039658,1,3600,3600
4023094,1,249,249
33684730,1,150,150
21500972,12,90,79.25
44216429,2,206,178
116914541,1,74,74
21535262,2,127,127
480118202,1,220,220
9197353,1,225,225
1639979,1,200,200
34992043,2,75,65
31425596,1,265,265
10860566,1,76,76
1304390,1,95,95
1153993,1,139,139
33750239,1,65,65
343623135,1,289,289
48880382,1,130,130
481974536,1,180,180
57994,1,154,154
266871,1,125,125
1434120,1,99,99
588452888,1,145,145
58389790,1,85,85
11280566,5,122,122
401597887,1,160,160
226503876,1,71,71
1873830,1,290,290
3335106,1,240,240
10123248,1,200,200
839679,1,125,125
41080880,1,200,200
13784676,2,238,238
533342461,1,136,136
2981156,1,65,65
1523018,2,325,300
390325845,1,130,130
539563505,1,252,252
4328272,1,300,300
15536301,1,195,195
123758,1,390,390
247463087,1,350,350
8661571,2,139,122.5
485728963,1,266,266
461381629,1,350,350
13887067,2,400,400
441241921,1,800,800
2593223,2,200,200
180154611,1,55,55
539707102,1,283,283
364248132,2,46,56
401904837,2,88,94
12327430,2,280,280
733286,1,252,252
394409000,1,160,160
562074319,1,628,628
294941910,1,75,75
301836,8,188,188
128086219,2,54,54
536707225,1,156,156
174494091,1,140,140
28720717,2,849,849
425430914,1,120,120
506483482,2,1500,822
577026106,1,750,750
182202392,1,50,50
465997520,1,146,146
10839658,4,120,120
42110861,1,350,350
467249780,1,117,117
459733546,1,159,159
214164524,1,58,58
3750905,2,175,175
33191046,1,499,499
1519648,1,211,211
542394098,1,75,75
17328624,1,300,300
261761196,3,394,394
485324628,1,275,275
46179427,1,677,677
66501870,1,125,125
133723890,1,149,149
507841329,1,100,100
479639290,4,51,45.5
516778982,2,56,75.5
4334757,1,75,75
147803075,1,60,60
88657097,1,200,200
15221897,1,200,200
376485146,1,467,467
47475013,322,1599,1499
11302433,1,230,230
356527090,1,250,250
16596181,1,314,314
534996032,1,128,128
46579560,1,190,190
61172932,1,169,169
21546973,1,195,195
178272943,3,75,73.3333333333333
293753583,5,583,571.6
3793540,1,220,220
534375132,2,80,82.5
61849126,1,625,625
32361189,1,165,165
373584750,1,130,130
135051329,2,415,415
3922121,2,750,750
82096395,1,192,192
8925493,2,121,95.5
73583445,1,121,121
577816301,1,145,145
335992622,2,1500,1500
599107071,2,999,999
211821054,1,133,133
446854139,1,155,155
11073109,1,360,360
371552119,1,103,103
87889145,1,104,104
51758985,1,90,90
359537256,2,150,275
17638955,1,57,57
541476403,2,69,56
471301818,1,115,115
127759523,2,175,175
452724476,1,1200,1200
6050234,3,295,295
522885608,1,216,216
11855341,3,190,190
274590847,1,281,281
463852482,1,85,85
499979055,1,145,145
153953079,1,150,150
170212480,1,301,301
38494678,1,314,314
82518,1,65,65
38119184,1,200,200
555825393,1,1363,1363
581196609,2,330,330
14086478,1,75,75
4522418,1,178,178
154116030,2,225,225
446049347,1,69,69
259066380,2,120,135
79060345,1,324,324
29936494,1,300,300
42889787,2,305,305
481048209,1,114,114
56614506,1,218,218
38530455,2,120,120
402591,1,150,150
461777806,2,131,133
29349060,4,25,46.6666666666667
551387064,2,71,71.5
16954523,1,259,259
4040993,2,600,600
3035426,2,180,180
1483081,1,200,200
258812695,4,120,120
5720429,1,746,746
10234050,1,139,139
493151605,2,180,178
481642557,1,251,251
188362851,3,96,99.3333333333333
88150433,2,189,189
10384906,2,50,50
5912357,1,100,100
500541724,1,114,114
183127881,6,90,105
113469347,4,45,45
464258563,1,260,260
540846473,1,145,145
5175217,1,789,789
502503070,1,98,98
401303313,1,450,450
497666911,1,221,221
513509343,1,439,439
482784187,1,302,302
50597835,1,274,274
60923,2,230,230
56306339,1,79,79
40115440,1,240,240
232648305,1,779,779
427086056,1,179,179
269837702,1,502,502
435914865,5,279,199
228715959,1,239,239
101551213,1,350,350
78643953,5,175,171.75
8258991,1,111,111
380274974,1,169,169
556676969,4,463,422.75
458389211,1,145,145
443463415,2,999,999
580806459,5,113,124.5
9878956,5,250,250
187870198,3,53,54.5
7653249,1,107,107
15049157,1,219,219
124852094,3,300,300
2250778,2,364,364
493903378,1,34,34
26736658,1,127,127
147983579,1,315,315
476172520,1,45,45
473978913,2,159,161.5
121578156,1,105,105
468574952,1,132,132
97940847,1,840,840
432786519,1,115,115
21096298,1,70,70
44361695,1,80,80
155152907,2,55,55
445714114,1,82,82
552156990,1,99,99
503150479,1,314,314
102367981,2,46,48
4241953,3,60,55
199466348,1,350,350
74804084,1,105,105
482612537,1,104,104
456035465,1,188,188
371382100,1,60,60
390368320,5,149,132
140276044,3,90,91.5
94536810,2,50,50
86368678,3,223,107.666666666667
278691646,1,79,79
164883120,7,76,76
481431538,1,175,175
182326028,1,170,170
533541234,1,96,96
136508431,1,70,70
160491843,1,295,295
515223361,1,73,73
258806401,3,83,83
269375490,1,68,68
213528901,1,225,225
201654234,1,181,181
130185165,1,90,90
400615103,2,99,93.5
61875246,3,101,103.666666666667
73570025,13,150,147
15081024,1,120,120
534028351,1,100,100
27964506,1,64,64
1018472,2,72,72
376786364,1,65,65
360285831,1,99,99
139200985,1,98,98
65809485,2,60,60
246902348,1,50,50
515719036,1,94,94
415705092,1,50,50
372092255,1,224,224
29472753,1,86,86
154624283,1,600,600
395195732,1,295,295
515564646,1,103,103
59765638,1,130,130
71402182,3,115,115
116387228,1,88,88
394502655,1,210,210
486316837,1,130,130
547407759,1,135,135
19810363,3,125,125
520829715,1,214,214
370495756,2,87,96.5
22503353,1,140,140
28980313,1,159,159
440585824,1,110,110
504343029,1,255,255
250993231,1,60,60
165292438,3,69,69
72668918,1,109,109
501901357,1,130,130
346884245,1,90,90
191085997,3,299,247
426682883,1,89,89
103450258,6,84,191.75
435899962,1,194,194
2587806,2,421,421
270280544,1,62,62
512654072,1,295,295
148101743,5,190,190
305613328,1,220,220
454038764,1,341,341
20474743,1,75,75
4089529,1,725,725
450769596,1,104,104
344029666,3,47,45
19312868,4,52,63
369602375,1,360,360
51549763,1,250,250
496817580,2,72,76.5
233436938,1,90,90
295426236,1,120,120
558544893,5,382,392.6
60258860,1,250,250
472603377,52,161,156.826923076923
503712643,1,154,154
131178795,1,115,115
14176488,2,55,57.5
317540555,3,60,56.6666666666667
118904739,1,150,150
172332596,1,170,170
3372001,1,168,168
440067586,1,90,90
4666670,5,75,127.5
23722110,2,230,240
247900596,3,295,295
323298456,1,105,105
22307859,1,175,175
480209472,1,95,95
90867640,1,54,54
113710437,1,45,45
458447508,1,215,215
2186974,1,60,60
44378396,1,145,145
510666508,1,140,140
475365577,1,200,200
464125343,1,250,250
159747439,2,165,165
38920716,1,1800,1800
149483822,1,99,99
336935834,1,173,173
581355304,1,129,129
127227897,1,140,140
482353949,1,92,92
67587078,2,196,196
265876442,1,121,121
193497177,1,100,100
443206975,1,119,119
79641851,2,221,173
420486625,1,364,364
2096871,1,227,227
77290831,1,118,118
224047081,14,110,127.428571428571
314325074,7,68,83.5
157067019,3,65,69.3333333333333
45601111,4,70,60
221384940,1,300,300
53781263,1,45,45
63486878,3,86,112
413354456,1,92,92
336920496,1,128,128
438014463,1,104,104
228263278,4,59,106.5
296147267,1,144,144
3599030,1,85,85
482399278,11,39,40.4545454545455
8762765,2,100,100
217591735,2,110,100
140241933,1,80,80
28290772,1,69,69
495879533,1,600,600
87372185,2,47,46.5
577602365,1,55,55
79877283,1,50,50
499393784,2,180,200.5
66638172,1,250,250
97402944,1,165,165
496617784,2,75,72.5
7505535,1,149,149
496038581,2,60,55.5
101597958,1,80,80
311055083,1,100,100
5962328,9,115,128.666666666667
484913874,1,304,304
13637847,1,98,98
156716488,2,148,148
30877650,2,51,51
8998154,4,45,67.6666666666667
462533214,1,149,149
447103289,3,80,80
415329624,2,255,265
4073971,2,725,662.5
43515749,1,363,363
1119998,2,255,255
25596933,2,800,800
95303084,9,265,249.444444444444
46410542,10,149,140
7090408,2,200,200
3779326,1,300,300
18254321,1,200,200
72786619,1,76,76
40490484,1,230,230
9538192,1,156,156
24516141,2,170,170
531770234,1,104,104
547546051,1,850,850
81959456,1,95,95
494371299,1,155,155
76943965,1,158,158
94471400,1,254,254
453519,1,77,77
5259026,2,340,345
183787653,2,500,525
47139786,5,750,750
273101976,1,169,169
1420715,1,464,464
3323488,1,700,700
571615601,8,331,321.5
337018538,1,99,99
3261533,3,105,105
27895636,2,160,194.5
37883321,9,62,84.3333333333333
417838790,2,250,250
16929950,1,134,134
531960028,1,200,200
1903758,2,194,334.5
420263983,1,75,75
351701484,1,60,60
262578,1,275,275
14855509,4,118,142.333333333333
354589401,7,310,311.571428571429
470012658,1,55,55
36899834,1,185,185
37984527,2,164,164
8993084,3,80,120
62025273,1,145,145
376859071,2,200,158
3624487,3,189,199.666666666667
135192905,1,238,238
145878384,2,150,100
417847729,1,80,80
149929,3,65,91
22283291,1,50,50
110346349,3,57,58
314978616,1,95,95
144807057,1,140,140
27673980,11,68,72.25
42311387,1,229,229
39628195,1,151,151
481334353,5,400,250
530533440,2,358,379
340298962,1,80,80
148697676,1,42,42
480516328,1,83,83
52647474,2,89,89
13006166,1,180,180
88352949,4,325,381.666666666667
430837138,1,275,275
433146,1,260,260
19802029,1,195,195
389475718,1,110,110
104836016,5,55,53
390730096,1,60,60
3381805,1,79,79
17266546,1,200,200
130314818,4,47,54.75
447085439,2,110,89.5
45093051,2,65,65.5
391942286,2,85,87
314256,1,75,75
428462460,1,38,38
24088306,1,185,185
556457632,1,826,826
104395879,2,99,99
7858405,1,260,260
10191995,1,149,149
156518698,1,102,102
40120584,1,195,195
45189946,1,200,200
537431799,2,900,900
487718285,2,60,60
504205626,2,299,299
434496280,2,91,91
441032814,1,201,201
289858949,2,119,122
2715012,11,117,198.333333333333
1524530,3,162,171.666666666667
570404614,1,210,210
8092286,1,159,159
8117376,1,340,340
416756899,8,150,176.75
406193264,9,97,130.444444444444
131379802,1,129,129
9977688,3,150,416.666666666667
577890272,6,189,189
298018503,2,1940,1171
23913218,1,300,300
7133387,1,322,322
145175291,1,110,110
434692526,2,95,95
50942578,1,310,310
471023828,1,181,181
521140111,1,159,159
38294216,11,44,46.6666666666667
410187199,2,112,112
68571625,1,90,90
169944714,1,210,210
406915877,31,69,69
214121850,7,69,69
54454582,2,205,148.5
36234811,4,295,154.75
9532490,3,90,177.333333333333
30593595,1,125,125
8619985,1,129,129
48152036,1,115,115
559446215,10,554,753.9
493915241,1,100,100
42814202,6,111,145.5
141615596,2,45,47.5
529449711,1,257,257
439181612,1,100,100
51524470,1,37,37
66049051,1,190,190
465273276,2,166,137.5
23162890,1,76,76
10149317,12,49,60.4545454545455
39078221,1,414,414
150040002,1,75,75
545604918,5,453,395.6
1100494,9,100,75
449071316,1,350,350
488793365,3,96,105.666666666667
80333311,1,95,95
150532585,2,198,198
6990590,1,120,120
305718497,13,125,125
60163700,1,50,50
133812877,2,55,110.5
261678262,1,103,103
17286936,1,180,180
25839755,2,80,88
504230901,1,125,125
475492072,1,120,120
24546033,1,72,72
34861728,9,66,92.5
8961647,2,145,193
6390340,1,125,125
12851900,1,395,395
312288,1,100,100
430352020,3,139,185.666666666667
110367811,1,150,150
52062343,1,50,50
12258594,2,66,66
324990686,1,99,99
265651637,1,132,132
144124452,2,65,52.5
443331840,1,95,95
418742053,1,322,322
526029430,3,100,100
46667080,1,90,90
110240064,1,1200,1200
36053172,1,78,78
37718300,4,231,231
352933248,1,185,185
6902927,2,78,63.5
536833250,3,129,118
542685293,2,120,118
487485412,1,864,864
9553670,4,92,91.75
299585706,1,89,89
162927656,3,292,221.666666666667
172889902,2,65,65
14103991,5,35,37.6
40711894,2,60,61
382708371,1,120,120
15017590,1,81,81
576905680,1,150,150
501323440,2,80,88
265288059,2,65,65
104661811,1,350,350
298205971,2,83,78.5
1939376,1,47,47
97084998,9,125,125
384413290,1,96,96
328405822,1,71,71
465761406,1,111,111
4310378,3,81,90
2478424,1,120,120
3672774,1,150,150
411600910,2,160,160
93382182,1,500,500
4117766,1,95,95
55198931,1,65,65
306324544,1,70,70
20614129,1,198,198
373983477,1,120,120
118404940,1,125,125
470432853,1,540,540
535013029,1,111,111
471864210,1,84,84
462389696,2,45,47.5
13888373,1,125,125
210746,3,100,96.6666666666667
8288419,6,65,56.6666666666667
66602200,1,125,125
73510171,1,106,106
466989452,1,64,64
272157364,1,120,120
70959022,1,130,130
131919589,3,120,77.3333333333333
4417493,1,74,74
510312814,1,110,110
3769020,1,191,191
137512725,1,77,77
26856136,1,185,185
231915556,1,200,200
170531,2,132,132
412796426,6,65,65
107939984,1,110,110
1211067,2,69,69
480306795,1,59,59
450977842,1,140,140
538939606,1,40,40
407939379,3,463,595
484769346,2,225,225
395283739,1,300,300
511263949,1,380,380
75129591,1,144,144
505098215,1,143,143
300913755,1,89,89
198206886,2,100,100
118905457,2,104,99.5
1499484,3,150,175
111187966,6,55,135
112820798,1,200,200
340427015,1,199,199
30445086,1,165,165
282610872,4,60,60
199468878,1,45,45
432754170,3,264,252.666666666667
69794747,2,99,137
80125146,1,145,145
72811351,1,89,89
507295042,2,180,180
7645338,1,65,65
102421207,1,189,189
334611519,1,161,161
3184487,1,175,175
22769654,1,200,200
285946182,1,297,297
115819396,1,40,40
432221993,1,48,48
199578818,1,48,48
75577166,1,128,128
22541901,1,222,222
308410527,2,130,107.5
550891473,1,96,96
4147380,2,120,120
350233476,1,111,111
233375830,2,186,186
14049772,2,98,129
529705004,1,90,90
588091729,1,100,100
699759,1,111,111
182964421,5,169,169
14796247,2,120,82.5
394977252,12,80,98.3333333333333
16478353,1,150,150
280719688,1,110,110
203564743,1,137,137
89071431,2,66,66
38604449,1,100,100
430626948,2,150,150
10981634,2,76,188
548110539,1,88,88
45932638,1,250,250
29279378,3,130,130
57885474,5,100,164
223032408,1,183,183
28212095,1,147,147
103638148,1,114,114
16212001,1,250,250
441036942,1,84,84
12145783,1,300,300
63006814,1,140,140
19143974,1,72,72
47577415,1,45,45
176001804,1,190,190
6586697,3,75,81.6666666666667
89351775,1,95,95
7478124,1,579,579
335920793,2,100,125
22916092,2,336,336
15540040,1,130,130
53051331,1,55,55
3538173,2,96,96
485939496,1,191,191
383525988,1,78,78
174291183,3,84,89.3333333333333
115057851,2,98,108.5
229087746,3,112,124.666666666667
10451389,1,81,81
20479455,1,125,125
99216670,1,259,259
40619768,2,85,85
23018972,1,204,204
655450,1,108,108
672131,2,115,115
192747450,3,186,152.666666666667
161514941,1,41,41
333971266,1,47,47
314410176,3,267,281.333333333333
178008911,1,150,150
148746110,1,225,225
530980110,1,280,280
150440720,1,250,250
533140865,2,250,250
912400,1,181,181
108356654,1,263,263
40509550,1,43,43
10777266,2,264,264
32087888,2,209,209
12213641,4,85,85
163374912,1,55,55
233534153,1,190,190
144616414,1,60,60
235548617,3,62,71.3333333333333
9013566,1,150,150
60116071,1,250,250
373729963,3,50,60
17051201,3,600,562.5
2051075,1,160,160
204586,1,60,60
108699045,2,300,262.5
8902883,1,100,100
199204383,1,325,325
746552,1,200,200
41704677,1,75,75
14736455,2,82,82
185013240,1,30,30
40720236,1,186,186
88566861,253,404,403.5
568408945,1,77,77
37267657,3,65,61.6666666666667
517056937,1,200,200
75034279,2,85,81
399570424,1,100,100
215407308,3,37,37
14691130,1,180,180
382582503,1,86,86
225322104,1,150,150
23091281,5,75,71.6666666666667
95957782,1,150,150
19591194,1,300,300
210547384,1,217,217
279906986,2,49,51
291879604,1,70,70
131638107,6,169,169
2989617,1,81,81
130074377,5,58,58.8
10384087,1,153,153
7377007,1,180,180
4907227,1,58,58
54832948,1,99,99
5242693,1,45,45
479833121,1,165,165
4373699,4,300,300
91851098,2,675,480.5
5188582,1,108,108
33138912,1,200,200
950657,1,114,114
62023483,1,67,67
18957069,1,150,150
52970439,1,90,90
401539965,1,351,351
16865342,2,70,70
1445298,1,84,84
3173002,2,200,210
8857591,2,151,148
304434,1,110,110
242190013,1,83,83
365845844,1,63,63
2938381,1,196,196
337780960,1,116,116
134360204,1,60,60
454771905,1,85,85
308580087,1,285,285
422296685,1,104,104
203294661,1,65,65
3259274,2,100,145
4148248,3,135,123
2242913,15,95,95
191063355,1,500,500
12845282,1,130,130
4414774,1,202,202
466358180,2,370,370
150565606,2,62,70.5
184912193,2,88,88
89483556,1,1429,1429
35417042,1,90,90
22625448,1,200,200
50523735,1,119,119
1908606,1,65,65
158092208,1,150,150
121822,1,209,209
28779108,1,130,130
3641421,1,180,180
28316637,4,253,253
393283611,2,151,163
125159364,1,64,64
25715117,1,100,100
519182493,1,55,55
6918423,1,222,222
352422868,2,90,93
186100463,1,145,145
50912,1,207,207
24294060,1,70,70
16795188,1,180,180
56710089,1,199,199
396461379,1,70,70
28827640,2,195,322.5
556464339,4,150,150
8852676,1,145,145
11196496,2,250,250
512395594,1,81,81
2329909,1,330,330
553206339,2,113,113
471936383,1,170,170
1366310,2,95,90
191014897,2,150,150
26024758,1,95,95
256287735,1,200,200
300100179,1,175,175
543192341,1,55,55
507178134,2,80,80
13004989,2,895,895
65671256,4,58,66.6666666666667
144688687,2,220,152.5
544242805,1,177,177
219931262,1,187,187
447394100,1,150,150
374968989,1,99,99
386199612,1,250,250
566000292,2,53,53
4027787,2,240,470
109016966,8,85,103.333333333333
490699153,1,160,160
552627,1,165,165
53199312,1,179,179
396548417,1,166,166
163576102,8,66,66
432495159,2,214,246.5
421108181,1,350,350
72704510,2,95,101.5
270318441,2,128,128
184472924,1,235,235
187648135,1,40,40
21979970,1,100,100
3274376,1,286,286
331715199,1,103,103
3486202,2,170,160
2647578,2,125,122.5
151124394,1,40,40
216664991,1,100,100
293848610,1,1000,1000
451261962,1,175,175
43271057,1,148,148
304149311,1,350,350
7614595,1,46,46
99665421,2,70,88
565603675,1,60,60
44971945,1,48,48
143217239,1,116,116
463052370,1,90,90
19712689,1,125,125
44262594,1,75,75
403218932,1,125,125
87036856,1,75,75
21506619,1,98,98
5215966,2,250,250
323986499,1,173,173
110049608,1,156,156
404562908,1,140,140
2645592,1,130,130
235302401,2,101,100
6323006,3,140,140
46180583,1,100,100
550857759,1,203,203
484691150,8,49,49
35177627,3,105,100
109479467,1,56,56
75032421,1,139,139
57865986,2,255,255
39875238,2,121,121
537255738,1,240,240
128466802,1,90,90
117675375,2,51,50
31487349,1,195,195
396362260,1,85,85
30267389,1,72,72
275337720,1,164,164
75547780,2,166,166
91393358,2,130,130
80789850,1,86,86
4180621,1,109,109
144600637,3,150,150
402317081,7,93,132.6
16003147,1,105,105
273971514,2,159,139.5
194196062,4,116,118.5
494085113,1,122,122
126242287,1,199,199
154215237,1,181,181
152268277,1,275,275
456940606,1,124,124
385129361,19,105,98.4666666666667
84330585,1,99,99
392342746,1,128,128
244544373,2,75,75
8989844,1,94,94
398408597,1,190,190
4372934,1,379,379
74822306,1,168,168
500973489,1,115,115
497773664,1,220,220
207208480,1,145,145
520193615,1,90,90
250124566,1,142,142
206229239,1,85,85
48106825,1,43,43
259063599,1,58,58
230552803,1,90,90
36815239,1,85,85
533882925,2,323,347
181679481,1,132,132
113558977,1,38,38
415121156,1,220,220
271275048,15,110,116.066666666667
19679637,2,85,80
268187015,1,302,302
119939880,1,229,229
19900030,1,200,200
2737373,1,220,220
16677326,1,152,152
416381658,1,64,64
20562103,1,100,100
6770631,3,145,196.333333333333
119441,2,85,85
346592400,2,92,126
1939708,1,180,180
91169920,1,215,215
23789523,1,104,104
260537,3,135,141.333333333333
25481333,1,222,222
325862,1,251,251
29057249,1,98,98
51992385,1,110,110
404527714,1,239,239
24477978,1,95,95
64837317,1,140,140
457875,1,180,180
475127789,2,55,62.5
12797693,3,125,125
1469036,2,65,97.5
441657267,6,232,232
12638872,1,95,95
3806282,1,145,145
410112767,1,1000,1000
28700317,1,200,200
517167221,2,200,160
155925457,1,160,160
8977158,1,375,375
5376008,1,181,181
15681707,2,180,150
505026149,1,260,260
37058836,1,194,194
24050287,1,850,850
28629925,2,250,250
1179779,1,103,103
3864301,3,105,125.666666666667
175529225,4,225,225
219313,1,128,128
8281317,1,500,500
2572253,1,509,509
128237188,2,65,65
577550518,2,199,193.5
28752891,1,307,307
454599559,1,94,94
252034303,1,185,185
48713620,1,165,165
393692728,1,196,196
480486864,1,120,120
2018042,1,185,185
266577166,7,53,56
3722715,1,300,300
4233005,1,245,245
54283244,3,193,193
965061,2,120,285
364376879,1,225,225
21400222,1,190,190
7450345,2,150,150
27815308,1,149,149
37190789,21,755,755
211106440,1,370,370
4834187,1,280,280
48296086,1,214,214
59880594,1,214,214
41733161,1,165,165
45688062,1,299,299
9757948,1,200,200
217432173,1,319,319
146776990,4,41,40.75
22502516,1,111,111
146271052,1,150,150
16523946,1,200,200
565965239,1,200,200
185784030,2,376,378.5
1495584,1,100,100
10312167,3,281,370.333333333333
2903063,2,119,119
350734391,2,90,90
17414475,1,145,145
2544216,4,212,212
571755779,1,604,604
5503926,1,400,400
490628688,2,122,122
236422290,1,90,90
11307072,1,200,200
429826037,1,180,180
130030703,5,100,116.666666666667
100809424,1,82,82
3472283,3,136,205.5
97808036,1,900,900
49164956,1,53,53
25233493,4,134,217
6142196,1,200,200
468406450,2,110,130
10507315,1,68,68
10711342,1,300,300
229109330,1,110,110
31481921,1,190,190
105130665,1,238,238
24827822,1,500,500
146205943,1,111,111
27382789,2,105,122.5
432036690,1,280,280
67118749,1,215,215
506100355,2,95,93.5
5531075,1,100,100
452781216,1,179,179
60542135,2,189,189
14961638,1,230,230
504484716,1,100,100
5785240,1,120,120
43438475,3,104,236.333333333333
146258,1,463,463
66926,1,150,150
492261278,2,83,89
490325647,1,180,180
433622516,1,79,79
92498719,1,175,175
105465646,1,351,351
576567855,1,664,664
20052489,1,204,204
1410714,2,70,80
117048770,1,214,214
1107305,1,175,175
16104,2,60,62.5
22286061,1,75,75
59982224,1,100,100
486808291,1,200,200
387033571,1,82,82
8550571,1,890,890
89680730,2,250,200
11494077,2,425,425
14022130,1,105,105
24559961,1,155,155
429419108,1,99,99
270372514,2,160,159.5
110506,1,78,78
4654046,3,155,155
225367154,1,123,123
348427562,3,150,150
136812761,1,199,199
66286,4,132,132
48726094,2,90,90
46220101,1,159,159
516445210,1,179,179
1315670,2,55,55
390251,2,85,85
603366,1,135,135
474967067,2,65,62
1566042,3,55,55
519568267,1,115,115
8304751,1,299,299
17958459,5,145,145
10052561,1,96,96
4210130,1,149,149
29577190,1,250,250
155702726,1,129,129
392166643,1,69,69
531304111,1,100,100
23913784,2,458,584.5
4034995,1,145,145
475699129,2,76,75.5
232747773,1,192,192
339715,2,145,145
215922529,1,200,200
75229214,1,249,249
141933,1,461,461
15105912,1,150,150
158764663,2,209,209
650282,1,309,309
166262295,1,200,200
79339,1,279,279
316423586,2,100,115
445486546,1,165,165
10256663,1,198,198
4483467,4,250,193.25
2393537,1,274,274
393967857,1,121,121
3932024,1,125,125
32406934,1,180,180
12720552,3,70,93.3333333333333
572666598,6,71,71
399032318,1,160,160
217521776,1,175,175
